"","year","state","state_po","state_fips","pres_percent_vote","vote_spread","incumbent_party","potus_run_reelect","house_percent_vote","mean_senate_percent_vote","totalvotes","per_capita_personal_income","population","yoy_per_cap_income_change","yoy_pop_change","zscore_pcpi","exports","gdp","personal_consumption_exp","exports_YOY","gdp_YOY","personal_consumption_exp_YOY","exports_zscore","gdp_zscore","personal_consumption_exp_zscore","per_hs_degree","per_bachelor_degree","black_fem_pop","white_fem_pop","fem_pop","white_pop","black_pop","per_white","per_black","per_fem","per_white_fem","per_black_fem","poll_trend","hawaii_dummy","lag_pres_vote","lag_vote_spread","lag_participation","change_lag_pres_vote","change_house_percent_vote","change_poll_trend","pres_win"
"309",2020,"Montana","MT",30,NA,-20.5309730934268,1,1,46.2478762779504,50.3338726049994,NA,49074,1068778,1.12240977082476,1.02682303751036,0.48897527356648,1927.4,17302.5,11860.3,0.759836000946148,0.903916580032077,0.891664724500613,-0.806781561240933,-0.405338228738591,-0.436734203081169,94.2473212480625,33.5801603881663,2581,471016,530712,950211,6389,0.889063023378101,0.0059778550830949,0.496559622297615,0.440705179185949,0.00241490749248207,43.9919725,0,35.9352187751503,-20.5309730934268,0.475113343882313,-0.13820566007194,0.144495749469598,0.297841359898176,NA
"310",1976,"Nebraska","NE",31,38.4496719401268,-20.7542163233891,1,1,NA,NA,606749,6597,1548901,NA,NA,NA,297.3,5965.3,3837.7,NA,NA,NA,NA,NA,NA,59.3,9.6,23626,761293,792156,1489136,45917,0.961414577174397,0.0296448901511459,0.511431008179348,0.491505267283061,0.0152533957948248,31.6702438666667,0,NA,NA,NA,NA,NA,NA,0
"311",1980,"Nebraska","NE",31,26.0227384669751,-39.5272800621704,0,1,37.1545632418098,67.6578871693513,639533,9386,1572296,1.42276792481431,1.01510425779311,NA,406,6688.8,4227.4,1.11080711354309,0.983762795623014,0.989258886574778,0.0720435711431341,-0.00765300659896808,0.000357741477735234,73.4,15.5,25077,771303,805477,1506599,48704,0.958215883014394,0.0309763555971649,0.512293486722602,0.490558393584923,0.0159492869027206,23.8440116666667,0,38.4496719401268,-20.7542163233891,0.391728716038017,NA,NA,-0.247116259443686,0
"312",1984,"Nebraska","NE",31,28.8098268643899,-41.7408639911669,1,1,33.4875417126936,66.5906712581577,652090,13354,1588638,1.42275729810356,1.01039371721355,0.32772460364497,402.5,7686.1,4873.2,1.09108159392789,1.0690134772389,1.04642473695512,0.0414433470195499,0.170374905363505,0.123693374754159,73.4,15.5,26790,776944,814421,1515871,52093,0.954195354763011,0.0327909819606481,0.512653606422609,0.489062958332861,0.016863501943174,25.1880885333333,0,26.0227384669751,-39.5272800621704,0.406751018892117,-0.323199987050675,-0.098696397135673,0.0563695776304979,0
"313",1988,"Nebraska","NE",31,39.1910380745769,-20.9717823316426,1,0,35.411936907336,66.5906712581577,661465,16371,1571477,1.22592481653437,0.989197664917999,0.305631840154498,575.6,8891.4,5745.9,1.14775672981057,1.04192837723821,1.03647383516424,0.136437086255372,0.121462211013577,0.0986514713126748,73.4,15.5,28461,765072,805825,1492243,55477,0.949579917491634,0.0353024574969917,0.512781924266152,0.486848996199117,0.0181109873068457,35.3221437333333,0,28.8098268643899,-41.7408639911669,0.410471107955368,0.107102040815258,0.0574660036604877,0.402335222324982,0
"314",1992,"Nebraska","NE",31,29.4034541574356,-17.194046201864,1,1,47.1624859820093,58.9024094518952,737546,19984,1611687,1.22069513163521,1.02558739326124,0.312996094651322,797.2,9733,6269.7,1.06364242828552,1.03666070211316,1.03610854045479,0.099051595043515,0.0836408305751975,0.0763181819169028,81.8,18.9,30637,775171,820243,1514613,59784,0.939768701987421,0.0370940511402028,0.508934427094095,0.480968699257362,0.0190092741332529,31.2960727333333,0,39.1910380745769,-20.9717823316426,0.420919300759731,0.36033577220204,0.331824523053382,-0.113981502096675,0
"315",1996,"Nebraska","NE",31,34.9506580161349,-18.7043392898002,0,1,35.5772886469515,54.7814677014183,677415,24371,1673740,1.2195256204964,1.03850189273724,0.378510458307715,1051,11097,7176.8,1.05152576288144,1.04049657293415,1.03342117010094,0.130716174788789,0.140674831444803,0.115175720522362,81.8,18.9,33121,791247,842214,1548559,NA,0.925208813794257,NA,0.503192849546525,0.472741883446652,0.0197886171089894,36.8417073333333,0,29.4034541574356,-17.194046201864,0.457623595648535,-0.249740358969732,-0.245644331375514,0.177199057762074,0
"316",2000,"Nebraska","NE",31,33.2530390132837,-28.9923230213237,0,0,30.0226861557017,54.7814677014183,697019,29020,1713820,1.1907595092528,1.02394637159893,0.418173538543722,1408.8,13178.4,8687.5,1.09506412747765,1.04075056861259,1.0504074674147,0.223182069423098,0.19752397708255,0.210351988908463,86.6,23.7,70885,1608672,1736883,3172840,140344,0.925663138485955,0.0409447900012837,0.506728536252349,0.938646999101423,0.0413608196893489,32.0650679333333,0,34.9506580161349,-18.7043392898002,0.404731320276745,0.188658238212345,-0.156127763033617,-0.129653041233467,0
"317",2004,"Nebraska","NE",31,32.6821608201638,-33.2164803787269,1,1,32.9847761488304,14.637132796215,778186,33499,1749370,1.15434183321847,1.0207431352184,0.415790086880849,1434,14465,9771.1,1.09616266625898,1.03431509249129,1.03335554215976,0.176483466521454,0.173369560119622,0.164663291609104,86.6,23.7,37967,810590,883984,1604000,75843,0.91690151311615,0.0433544647501672,0.505315627911763,0.463361095708741,0.0217032417384544,31.7448756,0,33.2530390132837,-28.9923230213237,0.40670490483248,-0.0485718753011018,0.0986617245960908,-0.00998570575303458,0
"318",2008,"Nebraska","NE",31,41.5982657769247,-14.9335875928669,1,0,43.9382170723401,63.8827922933029,801281,40225,1796378,1.20078211289889,1.02687138798539,0.547918868807269,1961.2,15667,10581.9,1.06465447044134,1.00001914889543,0.99430584918957,0.274803317075057,0.04201143236052,0.0200164874447234,86.6,23.7,41005,821915,905814,1629008,82903,0.906829186284847,0.0461500864517379,0.504244652294784,0.457540116835098,0.0228264875210006,39.5008496666667,0,32.6821608201638,-33.2164803787269,0.444837855913843,-0.0171676998572024,0.332075648295649,0.244322080968138,0
"319",2012,"Nebraska","NE",31,38.027314417929,-21.7758777611191,0,1,28.3235779926104,63.8827922933029,794379,46562,1853303,1.15753884400249,1.0316887648368,0.592807208458034,2203.6,16220.7,11007.5,1.03300206262891,1.02528333133174,1.01302227130499,0.181206544592703,0.116914772309842,0.0793334315149591,90.5027558024307,28.971719468261,43565,838513,932333,1665400,88904,0.898611829797934,0.0479705693024832,0.503065607728472,0.452442477026153,0.0235066796956569,37.2074874666667,0,41.5982657769247,-14.9335875928669,0.446053670218629,0.272812590508396,-0.355377166397574,-0.05805855366031,0
"320",2016,"Nebraska","NE",31,33.6987563771355,-25.0485947499902,0,0,34.5889119190335,31.4853508088471,844227,49711,1905616,1.06763025643228,1.02822690083597,0.386088612312746,2406.6,17764.4,12304.5,1.01655824955648,1.01592130847535,1.02612749349523,0.0455677250535976,0.122706902908096,0.181085328968008,90.8873470437845,31.433165570581,46746,848486,955058,1690996,96223,0.887375001049529,0.05049443329611,0.501180720564899,0.44525549743495,0.0245306504563354,31.6183863333333,0,38.027314417929,-21.7758777611191,0.428628777917049,-0.0858437555581127,0.221205595142595,-0.150214419566505,0
"321",2020,"Nebraska","NE",31,NA,-25.0485947499902,1,1,37.9707710639275,38.6211998288698,NA,54871,1934408,1.10379996379071,1.01510902511314,0.411573210861921,1927.4,17302.5,11860.3,0.759836000946148,0.903916580032077,0.891664724500613,-0.806781561240933,-0.405338228738591,-0.436734203081169,92.0369249156687,33.2282566816327,48729,853980,967959,1704129,100763,0.880956344266566,0.0520898383381376,0.500390300288254,0.441468397566594,0.0251906526441164,46.69869125,0,33.6987563771355,-25.0485947499902,0.443020524596771,-0.113827602791551,0.0977729265612745,0.476947329243315,NA
"322",1976,"Nevada","NV",32,45.8098040381224,-4.35613941231251,1,1,NA,NA,201876,7994,646823,NA,NA,NA,297.3,5965.3,3837.7,NA,NA,NA,NA,NA,NA,65.2,10.8,20051,288116,318660,586371,40288,0.906540119940076,0.0622859731332992,0.49265409547898,0.445432521725418,0.0309992068927666,NA,0,NA,NA,NA,NA,NA,NA,0
