"","state","year","pres_win","pres_percent_vote","poll_trend","lag_pres_vote","lag_participation","per_white","change_house_percent_vote","lag_vote_spread","lower_pred","pred","upper_pred","prob_win"
"294","Nebraska",2020,NA,NA,46.69869125,33.6987563771355,0.443020524596771,0.880956344266566,0.0977729265612745,-25.0485947499902,39.57,44.66,49.74,22.79
"295","Nevada",1980,0,27.36,25.2051305333333,45.8098040381224,0.312103929513947,0.899218108773597,NA,-4.35613941231251,NA,NA,NA,NA
"296","Nevada",1984,0,32.42,NA,27.3566633291204,0.300774485784637,0.892706512231855,-0.326555825929428,-36.2551909787765,NA,NA,NA,NA
"297","Nevada",1988,0,38.68,30.838155,32.4193451401932,0.305666105537662,0.886899164017886,-0.0334572672810111,-34.3506050219831,28.72,33.74,38.77,0
"298","Nevada",1992,1,37.36,35.0362182727273,38.6841253974406,0.319186659262174,0.863218503929725,-0.0227149222680289,-21.3625620386264,33.28,38.3,43.31,0.02
"299","Nevada",1996,1,43.93,42.9329168,37.3575499982225,0.374670981310036,0.829608358538576,-0.205169270808842,2.63075774513251,38.8,43.86,48.93,6.76
"300","Nevada",2000,0,45.94,41.2134824,43.9334968844165,0.278625354073647,0.837269367392845,0.344633787203338,1.01878396395271,38.56,43.62,48.69,5.54
"301","Nevada",2004,0,47.88,44.7809611333333,45.9412627620088,0.301884194158636,0.816546345571732,-0.307344259611942,-3.54382648590641,41.76,46.8,51.84,37.71
"302","Nevada",2008,1,55.15,48.9247030666667,47.878040518957,0.353584187685564,0.78859750605774,0.468409120167922,-2.59165102635408,45.93,50.97,56.02,95.97
"303","Nevada",2012,1,52.36,49.5927541333333,55.1466759243187,0.364726054498932,0.771737276584951,-0.0969650557957968,12.4925608153346,47.32,52.33,57.35,97.51
"304","Nevada",2016,1,47.92,44.9985253333333,52.3562494704006,0.369868614968827,0.753248515970349,-0.144266007139652,6.68093382913693,42.19,47.21,52.23,35.27
"305","Nevada",2020,NA,NA,50.0423925,47.917823678119,0.385727746067523,0.739427483543041,0.321248793206397,2.41712836051662,45.41,50.46,55.5,95.05
"306","New Hampshire",1980,0,28.35,30.0187854,43.4726921004514,0.400964552404002,0.990974303489316,NA,-11.2741330930698,NA,NA,NA,NA
"307","New Hampshire",1984,0,30.95,38.5168618,28.3507383004766,0.415461184744387,0.987140469031993,-0.102728036342337,-29.3864423552697,35.09,40.13,45.17,0.17
"308","New Hampshire",1988,0,36.33,30.1866045333333,30.9451689877193,0.398115191178292,0.984278240049659,-0.173637642251764,-37.7221627959599,28.05,33.08,38.1,0
"309","New Hampshire",1992,1,38.91,38.8687938,36.334498640475,0.416160158732505,0.978435905326968,0.383054216504917,-26.1563731202486,36.67,41.7,46.72,0.53
"310","New Hampshire",1996,1,49.57,50.4159938,38.9117950913508,0.480607165606235,0.968411168968919,-0.222607494513781,1.22036800908388,46.23,51.3,56.36,98.46
"311","New Hampshire",2000,0,46.8,40.8525840666667,49.5705773494403,0.422736841746835,0.966057657099627,0.0351901759961699,10.0040878217146,39.74,44.76,49.77,5.93
"312","New Hampshire",2004,1,50.2,48.2123486,46.8031791607873,0.458979967448515,0.958286083243355,0.0157185118093151,-1.26713068965578,45.58,50.58,55.58,86.92
"313","New Hampshire",2008,1,54.13,51.4957345333333,50.2016108225574,0.525754561006293,0.950568657639679,0.31116881317236,1.3672678379506,49.11,54.15,59.18,99.75
"314","New Hampshire",2012,1,51.98,47.9854358,54.1268970561346,0.540289351974989,0.943293169172773,-0.142676108119662,9.60546858517237,46.13,51.16,56.2,95.71
"315","New Hampshire",2016,1,46.83,45.028704,51.979684150712,0.536893837333639,0.935252516749149,0.153995318190107,5.5758876580231,42.69,47.73,52.77,57.86
"316","New Hampshire",2020,NA,NA,53.626725,46.8262626696905,0.554490142716979,0.93115154617415,0.0597633052274298,0.367595687737136,48.71,53.77,58.83,99.78
"317","New Jersey",1980,0,38.56,33.6760556,47.9239150338766,0.410462904878883,0.856735937790202,NA,-2.15742591073992,NA,NA,NA,NA
"318","New Jersey",1984,0,39.2,32.1816616,38.5579920448542,0.403409825753457,0.844111761946086,0.0415811117400942,-13.4151677395853,31.66,36.68,41.7,0.01
"319","New Jersey",1988,0,42.6,38.9838576,39.1975479371086,0.428164876892662,0.830841069751526,-0.071282817518081,-20.8929717930725,37.69,42.7,47.72,0.81
"320","New Jersey",1992,1,42.95,41.4247034666667,42.5981423773041,0.401895639101683,0.809766578499762,-0.122315600325867,-13.6419670836408,39.99,44.99,50,4.61
"321","New Jersey",1996,1,53.72,49.660507,42.9539591230275,0.424286606904022,0.788504730786655,-0.0423637293740061,2.37292566023267,46.56,51.57,56.59,95.25
"322","New Jersey",2000,1,56.13,47.1397106666667,53.7202928611835,0.377424844127243,0.781789740044061,0.132716815519131,17.8571846572991,46.13,51.15,56.16,94.6
"323","New Jersey",2004,1,52.92,49.4518586,56.1256089150879,0.3780535265433,0.766141092755034,0.0332051881221277,15.834365056008,48.39,53.4,58.41,99.02
"324","New Jersey",2008,1,57.27,55.0528086666667,52.9234090070275,0.418283106691817,0.751095672298185,0.100619031494588,6.68459732574021,52.5,57.51,62.53,99.97
"325","New Jersey",2012,1,58.34,52.1161886,57.272137151886,0.44405889504069,0.738252890748181,-0.145459459209918,15.5682032926111,50.24,55.25,60.26,99.81
"326","New Jersey",2016,1,55.45,51.4450606666667,58.3423549106376,0.411364936027845,0.726843506248065,0.0391582961487099,17.7187900834932,49.37,54.39,59.4,99.67
"327","New Jersey",2020,NA,NA,56.35348625,55.4530844496942,0.436717568722736,0.719282519288599,0.193859127807366,14.1026977996647,52.76,57.79,62.83,99.99
"328","New Mexico",1980,0,36.78,NA,48.2844043303968,0.348563625684217,0.892388880403238,NA,-2.46549365083175,NA,NA,NA,NA
"329","New Mexico",1984,0,39.23,37.3668567333333,36.7848289375916,0.348432106308233,0.887518978710669,-0.122206424574597,-18.1819975144497,35.76,40.78,45.79,0.19
"330","New Mexico",1988,0,46.89,37.9805746,39.2264323347007,0.363071293601625,0.881360981684667,-0.0970920434109678,-20.4778661274958,36.61,41.62,46.63,0.31
"331","New Mexico",1992,1,45.9,40.7299965333333,46.8935742548242,0.34984526979151,0.865539455523924,0.126324613516541,-4.95677874592194,40.18,45.19,50.19,6.79
"332","New Mexico",1996,1,49.18,48.1908567333333,45.8988466383385,0.357258991552184,0.846989087646933,-0.222106279883824,8.5603856936837,45.55,50.58,55.61,93.05
"333","New Mexico",2000,1,47.91,42.4435324,49.1832022356737,0.317334788161564,0.853286342441594,0.12805450514397,7.32708236673536,40.9,45.93,50.95,18.22
"334","New Mexico",2004,0,49.05,46.0891748,47.9085540548442,0.328686407453531,0.845406679665176,0.307103464507392,0.0611421555115683,43.69,48.71,53.74,67.12
"335","New Mexico",2008,1,56.91,52.1672514666667,49.0466796420487,0.397258547080378,0.839325555463822,-0.0683718559349518,-0.7917451183651,49.01,54.02,59.04,99.43
"336","New Mexico",2012,1,52.99,50.0931775333333,56.9074802627933,0.412877947661019,0.831750354164141,-0.0757024636716234,15.1284454284606,48.29,53.3,58.31,98.93
"337","New Mexico",2016,1,48.26,43.509628,52.9927605204668,0.375487290094567,0.822911317967327,0.0271934549122568,10.1494338813766,41.01,46.03,51.05,16.16
"338","New Mexico",2020,NA,NA,53.338385,48.2556471786341,0.381673144867878,0.818691462203165,0.0998379789278026,8.21313284539138,48.16,53.22,58.27,99.64
"339","New York",1980,0,43.99,37.6274944666667,48.6508328556976,0.370981383007428,0.836092598552926,NA,6.27227904362486,NA,NA,NA,NA
"340","New York",1984,0,44.09,40.283356,43.9920999155267,0.353050939291345,0.81597860797188,-0.00829860297513365,1.46198967132805,39.71,44.74,49.76,7.25
"341","New York",1988,1,50.19,45.4935741333333,44.0923868890126,0.383575694721351,0.795375075475262,0.0102420292431495,-5.51262632569441,44.24,49.25,54.26,72.23
"342","New York",1992,1,47.28,49.8777209333333,50.1949756101246,0.361494414928142,0.772944824456299,-0.164423386471967,6.43067198936488,48.78,53.8,58.81,99.45
"343","New York",1996,1,56.68,55.3083740666667,47.276306912758,0.387985237621387,0.75083003110532,-0.0570011790751293,18.4365638373248,52.1,57.16,62.22,99.99
"344","New York",2000,1,56.64,52.8625734666667,56.6789390304186,0.346404651057699,0.745309623624734,0.0838360873092583,29.6767311231069,51.53,56.58,61.62,99.98
"345","New York",2004,1,56.13,54.613486,56.6392704823055,0.36629278941236,0.735063179759902,-0.0915250926243639,24.189453917731,52.79,57.81,62.83,99.98
"346","New York",2008,1,60.16,61.3324289333333,56.1305812654919,0.38850585348605,0.723330815519698,0.313836315991681,18.444051273142,58.56,63.62,68.67,100
"347","New York",2012,1,60.76,59.641461,60.1569615407577,0.401928157366406,0.711735267868912,0.0105175961720208,28.8397244295825,57.25,62.28,67.31,100
"348","New York",2016,1,56.14,53.6263766666667,60.7609841748745,0.363603368161704,0.701524817775072,-0.130643472924371,29.5193868466431,51.38,56.42,61.46,99.97
"349","New York",2020,NA,NA,62.27860125,56.136142599849,0.39738776132217,0.696364845490242,0.329079313063056,23.745540294106,57.85,62.93,68.02,100
"350","North Carolina",1980,0,47.18,47.6274050666667,55.2691867124857,0.299976240121728,0.76076186052504,NA,11.0497846720853,NA,NA,NA,NA
"351","North Carolina",1984,0,37.89,34.6938631333333,47.1828553539031,0.314602354983404,0.761600738740598,-0.155144674333352,-2.1221198243592,35.46,40.51,45.57,0.3
"352","North Carolina",1988,0,41.71,40.5662088,37.8919636786722,0.352913625623864,0.761036146240366,0.0512221642652391,-24.0049352728122,38.71,43.73,48.75,2.48
"353","North Carolina",1992,0,42.65,41.6461522,41.7063114642728,0.329348048657908,0.7496160043751,-0.0545772320067935,-16.2619883150532,39.86,44.88,49.89,6.54
"354","North Carolina",1996,0,44.04,44.0355599333333,42.6533683021613,0.378681885178566,0.734796891477695,-0.145725541037318,-0.789440434940751,41.4,46.4,51.41,14.34
"355","North Carolina",2000,0,43.15,41.2180654,44.0355321374016,0.335410969953351,0.743575850071533,0.104568466734226,-4.69388152588812,38.89,43.89,48.9,1.8
"356","North Carolina",2004,0,43.58,43.5060608666667,43.1456711686833,0.360694039581697,0.736710396354467,-0.00480985076990857,-12.8120851186453,40.51,45.51,50.52,7.1
"357","North Carolina",2008,1,49.7,48.4390068666667,43.5831462205017,0.409323603742807,0.728174997252791,0.0529396076285999,-12.4340511172928,44.69,49.71,54.72,83.12
"358","North Carolina",2012,0,48.35,46.1579959333333,49.7036663990474,0.463061884758163,0.71865298196539,-0.144921583548647,0.328867780398816,43.46,48.47,53.47,56.69
"359","North Carolina",2016,0,46.17,46.3859866666667,48.3509685770676,0.462114271577262,0.710076369885811,0.0353724770937662,-2.0420955250754,42.99,48,53,46.39
"360","North Carolina",2020,NA,NA,49.16689,46.1728661682095,0.466928900928311,0.705513704886422,0.0878552564481607,-3.65522852797094,44.5,49.53,54.56,84.15
"361","North Dakota",1980,0,26.3,25.9809932,45.7700431875362,0.460733341288376,0.961886060087411,NA,-5.92180499683829,NA,NA,NA,NA
"362","North Dakota",1984,0,33.8,NA,26.2985029025359,0.460154650203246,0.956217422802973,1.31943897557362,-38.0272054623467,NA,NA,NA,NA
"363","North Dakota",1988,0,42.97,35.4338102,33.7989649514032,0.454035935394468,0.95074084812232,0.0546451725644739,-31.040777289778,33.51,38.54,43.56,0.03
"364","North Dakota",1992,0,32.18,32.693459,42.9720010361265,0.453605053942289,0.940888999612988,-0.136782814732627,-13.059230776994,32.35,37.38,42.42,0.01
"365","North Dakota",1996,0,40.13,37.5008336666667,32.1835051747135,0.482798332244372,0.929936560359912,-0.197558402049624,-12.0324664998556,33.36,38.41,43.46,0.05
"366","North Dakota",2000,0,33.06,34.4679872666667,40.1278475738614,0.409622345021849,0.929212037574978,0.0745707800686962,-6.81090495512573,32.06,37.08,42.09,0.01
"367","North Dakota",2004,0,35.5,34.5152409333333,33.0553396980462,0.44898079975328,0.918950527760759,-0.0677077483807294,-27.6032415630551,30.47,35.49,40.5,0
"368","North Dakota",2008,0,44.62,45.0983948,35.4988124654368,0.485234331981294,0.909440682270606,0.253302253054862,-27.3625224960282,40.28,45.33,50.39,17.32
"369","North Dakota",2012,0,38.7,38.2999486666667,44.6205400147179,0.481502321429386,0.899296325031091,-0.313656511732815,-8.62956026290107,35.32,40.35,45.38,0.16
"370","North Dakota",2016,0,27.23,30.6956566666667,38.6973108889797,0.460557691649457,0.878381674208745,NA,-19.6183716695775,NA,NA,NA,NA
"371","North Dakota",2020,NA,NA,37.6914125,27.226739458706,0.456448145232055,0.869424010119912,NA,-35.7288883726333,NA,NA,NA,NA
"372","Ohio",1980,0,40.91,33.903369,48.8986866663942,0.382270885415063,0.894273770560105,NA,0.227055100456006,NA,NA,NA,NA
"373","Ohio",1984,0,40,39.091122,40.9098135378092,0.396606037599589,0.889837929628228,0.142492826796289,-10.601612707807,38.39,43.4,48.42,1.48
"374","Ohio",1988,0,44.15,40.2364902,40.0031994845762,0.424971523345269,0.885350575641887,-0.055950828122808,-18.695486864034,38.95,43.97,48.98,3.05
"375","Ohio",1992,1,40.18,42.0782204,44.1468413607566,0.406867901017118,0.877586885488472,0.0303067074019867,-10.8549168845032,40.97,45.97,50.98,10.29
"376","Ohio",1996,1,47.38,47.4310324666667,40.1812805632102,0.44788956021394,0.869471886385871,-0.124564078251093,1.83466812632554,43.87,48.91,53.94,79.52
"377","Ohio",2000,0,46.44,41.9472264,47.3757474472007,0.403317955528445,0.85807106991191,0.0207157839970553,6.35887522014875,40.22,45.22,50.22,5.59
"378","Ohio",2004,0,48.71,47.5623376,46.4404280903565,0.413779223610101,0.849761151759597,-0.0701919367173192,-3.54604574480891,44.83,49.82,54.82,72.94
"379","Ohio",2008,1,51.5,49.4364074666667,48.7066852431536,0.491423301846947,0.841171784787855,0.196792343717416,-2.10733909237597,46.87,51.89,56.91,97.11
"380","Ohio",2012,1,50.67,48.2263508,51.5042700605254,0.495714822015162,0.83375843790802,-0.19857378421712,4.59369169725052,45.7,50.71,55.73,90.39
"381","Ohio",2016,0,43.56,43.28978,50.6667476583199,0.483233111866795,0.823694364198491,-0.0194316418861528,2.9783067798973,40.69,45.71,50.72,12.69
"382","Ohio",2020,NA,NA,46.5200025,43.55807627672,0.472435293015436,0.817234517627533,0.144465071795341,-8.12957439906616,41.62,46.65,51.68,29.58
"383","Oklahoma",1980,0,34.97,40.0367794666667,48.747220190231,0.386857174834844,0.868424912472482,NA,-1.21455599491326,NA,NA,NA,NA
"384","Oklahoma",1984,0,30.67,NA,34.9676613540134,0.378099145015815,0.855079309762337,0.121283875924053,-25.5320481374401,NA,NA,NA,NA
"385","Oklahoma",1988,0,41.28,38.1545657333333,30.6671466206251,0.382183114774306,0.839504664256864,-0.0574559304004442,-37.9437052233219,35.11,40.14,45.18,0.14
"386","Oklahoma",1992,0,34.02,36.3420415333333,41.2816514607578,0.369754447652463,0.827211593666483,0.020527938389038,-16.6471397975809,35.17,40.17,45.17,0.07
"387","Oklahoma",1996,0,40.45,40.7810222666667,34.0247374958554,0.431719192912194,0.807770298692057,-0.234849176371538,-8.62101083245406,36.54,41.58,46.62,0.61
"388","Oklahoma",2000,0,38.43,36.5430332,40.4491374502471,0.361277363838343,0.787810060604482,-0.210317620307389,-7.80715878589192,33.8,38.81,43.82,0.03
"389","Oklahoma",2004,0,34.43,32.6472631333333,38.4269045695734,0.357295479777036,0.777283657562493,0.32858408813394,-21.8809475389089,29.95,34.98,40,0
"390","Oklahoma",2008,0,34.35,34.2450948,34.4295983352439,0.415223050504747,0.766137472689928,-0.153087896249753,-31.1408033295121,30.11,35.13,40.15,0
"391","Oklahoma",2012,0,33.23,30.5019297333333,34.3549188773065,0.398656464364989,0.755124496767845,-0.0961545696648717,-31.290162245387,26.26,31.28,36.31,0
"392","Oklahoma",2016,0,28.93,30.794178,33.2276802569834,0.349551457599139,0.745542849036416,-0.284704525520258,-33.5446394860331,25.59,30.65,35.7,0
"393","Oklahoma",2020,NA,NA,36.35427,28.9316802845439,0.370063552970954,0.739796677812397,0.364684941706208,-36.3911845350835,29.34,34.44,39.54,0
"394","Oregon",1980,0,38.67,34.4539168,47.6180627570698,0.434152068477819,0.960106284297623,NA,-0.166330703890559,NA,NA,NA,NA
"395","Oregon",1984,0,43.74,38.2294018666667,38.6698106500462,0.447337554113292,0.953753653075146,-0.153110916018077,-9.66165502625441,37,42.02,47.04,0.56
"396","Oregon",1988,1,51.28,46.3020080666667,43.7396812300096,0.459961021364747,0.947578098980154,-0.00454314714175921,-12.1661406556888,45.24,50.27,55.29,91.06
"397","Oregon",1992,1,42.48,41.8844306666667,51.2781123979982,0.438366948200067,0.936161550661735,0.118313234214112,4.66674544434773,42.27,47.29,52.31,36.89
"398","Oregon",1996,1,47.15,49.2209581333333,42.4788550589583,0.488891302930888,0.922625989687448,-0.145035800624341,9.95164233514262,45.89,50.94,55.99,96.7
"399","Oregon",2000,1,46.96,42.0166914666667,47.1519713157589,0.424303326865019,0.912629442506476,0.0681356271385465,8.09204796190919,40.23,45.24,50.24,7.07
"400","Oregon",2004,1,51.35,50.7067138,46.9599400241207,0.447253818692437,0.903934849583817,-0.0572958331411101,0.441018286124056,47.73,52.73,57.74,97.78
"401","Oregon",2008,1,56.75,53.8911124666667,51.3486630422119,0.514582165440572,0.893355830636593,0.0337638597633685,4.15574629977863,51.33,56.36,61.38,99.95
"402","Oregon",2012,1,54.24,48.2644079333333,56.7488062569206,0.485005630517084,0.883142630637951,-0.0905989652774703,16.3478245646284,46.75,51.77,56.78,96.8
"403","Oregon",2016,1,50.07,46.9996733333333,54.239326652769,0.45890472969871,0.873142531887718,0.0454345136982683,12.0894554762557,44.62,49.63,54.65,78.43
"404","Oregon",2020,NA,NA,57.35443875,50.0718520028621,0.489327076735903,0.866610696684027,0.070992068209765,10.9778168183653,52.41,57.46,62.51,99.99
"405","Pennsylvania",1980,0,42.48,35.354953,50.3956793507253,0.388710456498847,0.904701134660762,NA,2.66346403761956,NA,NA,NA,NA
"406","Pennsylvania",1984,0,45.99,40.92637,42.4759306202059,0.384343088587629,0.900704221477888,0.0335485700515393,-7.1102034176908,40.26,45.27,50.28,7.25
"407","Pennsylvania",1988,0,48.39,43.4089308,45.9891766666949,0.410057658900524,0.895608764489895,0.0104480195545049,-7.3518912556144,43,48.01,53.02,46.6
"408","Pennsylvania",1992,1,45.15,41.2933368666667,48.3867405044386,0.3829431724698,0.886050649614713,0.145899968300163,-2.31783911428182,41.1,46.1,51.11,11.39
"409","Pennsylvania",1996,1,49.23,48.8365440666667,45.1461648732512,0.411621277319712,0.873505703220434,-0.0600729927051966,9.01895435510635,46.15,51.17,56.19,94.69
"410","Pennsylvania",2000,1,50.61,44.9693677333333,49.2261247677619,0.368341742179348,0.868812251341625,-0.0505249235211289,9.21176893733309,43.2,48.2,53.21,44.97
"411","Pennsylvania",2004,1,50.92,49.1290033333333,50.6081713127661,0.399879177865698,0.857199363582554,-0.0322279117342566,4.17003838414066,47.06,52.06,57.06,96.07
"412","Pennsylvania",2008,1,54.49,51.9198691333333,50.9238091441506,0.464887538372062,0.844413125773799,0.054630762877445,2.50014299109642,49.41,54.42,59.43,99.6
"413","Pennsylvania",2012,1,52.08,49.2604766666667,54.4855280120374,0.476778950047513,0.833678046995414,-0.143456789395231,10.3184755321229,47.2,52.22,57.23,97.82
"414","Pennsylvania",2016,0,47.85,46.9625073333333,52.0768577021407,0.449752246356617,0.823272461279389,0.0183945492140705,5.39599166846626,44.21,49.21,54.22,66.54
"415","Pennsylvania",2020,NA,NA,50.38161375,47.8536161645629,0.478428292303209,0.816049912244105,0.135738276571546,-0.724269639183163,45.98,51.01,56.04,95.13
"416","Rhode Island",1980,1,47.68,40.067996,55.4420045593594,0.432047697567454,0.956787345339718,NA,11.2978099487559,NA,NA,NA,NA
"417","Rhode Island",1984,0,48.02,38.9026639333333,47.682147862691,0.438426262130141,0.947468278762235,-0.0769277954973403,10.4693401159227,39.33,44.38,49.42,8.32
"418","Rhode Island",1988,1,55.64,43.0627797333333,48.0173646553257,0.42675032098098,0.938430781799004,-0.187827885917047,-3.64784440021536,43.05,48.08,53.1,59.68
"419","Rhode Island",1992,1,47.05,47.7389725333333,55.6378545902101,0.406081049209811,0.919846412287017,0.236562291189945,11.7052458838126,48.4,53.42,58.45,99.23
"420","Rhode Island",1996,1,59.72,55.0296714,47.0479635613689,0.447732082667954,0.895383747366276,0.168064740306734,18.0203588719906,52.05,57.11,62.16,99.99
"421","Rhode Island",2000,1,60.99,51.1297325333333,59.7185884837039,0.38226043277797,0.897704205021956,0.134893332093257,32.8937826556002,50.8,55.84,60.88,99.94
"422","Rhode Island",2004,1,59.42,55.5959818666667,60.9877001896791,0.389531053026466,0.883486463070654,-0.0171459815817718,29.0759009757719,54.74,59.77,64.79,100
"423","Rhode Island",2008,1,62.86,55.2038480666667,59.423426226283,0.406795591575864,0.870390889883725,0.0389173454464472,20.7519890925895,53.85,58.86,63.88,99.99
"424","Rhode Island",2012,1,62.7,55.5151017333333,62.8640046124562,0.447170292406751,0.857090841164741,-0.220376988072505,27.8061581377208,54.32,59.35,64.38,100
"425","Rhode Island",2016,1,54.41,48.4332886666667,62.7009588632639,0.422947200937588,0.844373894035599,0.101151314777006,27.4572972924499,47.55,52.59,57.63,99
"426","Rhode Island",2020,NA,NA,64.45113,54.4066065703747,0.43921004570531,0.835898244318981,0.0661013686044825,15.508549070978,59.59,64.67,69.75,100
"427","South Carolina",1980,0,48.21,44.84873,56.1695176698236,0.272856833481392,0.690108348949849,NA,13.0401466265794,NA,NA,NA,NA
"428","South Carolina",1984,0,35.57,NA,48.2089663138413,0.283380900698101,0.692207866830651,-0.180196857621766,-1.24479599395671,NA,NA,NA,NA
"429","South Carolina",1988,0,37.58,36.8634216,35.5651715126754,0.296017499504869,0.693360710437013,0.177166864093673,-27.9888366791289,34.81,39.84,44.87,0.1
"430","South Carolina",1992,0,42.76,34.6153494666667,37.5811985488976,0.288974492811898,0.687093698487266,0.0653907167109853,-23.9236153016859,32.67,37.7,42.72,0.02
"431","South Carolina",1996,0,44.01,41.1992485333333,42.7625411746325,0.339434945355071,0.678002739581687,-0.36683652389891,-4.23081555066596,38.79,43.81,48.84,2.66
"432","South Carolina",2000,0,40.9,39.2141392666667,44.0062529234504,0.302982456140351,0.681420115137755,0.214988033071165,-5.84142335734693,37.07,42.1,47.12,0.76
"433","South Carolina",2004,0,40.9,39.5814504666667,40.9015233737649,0.343892970146038,0.682046279186905,-0.00729347617596547,-15.9588612488457,36.47,41.47,46.48,0.22
"434","South Carolina",2008,0,44.9,41.7395951333333,40.9018359399147,0.384167739076558,0.684190933266446,-0.15396050147899,-17.0801137417321,38,43.01,48.02,1.06
"435","South Carolina",2012,0,44.09,44.0668236666667,44.8965600173662,0.42414897253166,0.683520465074277,-0.0787478360182647,-8.97708396127163,40.55,45.56,50.56,9.17
"436","South Carolina",2016,0,40.67,40.5771486666667,44.0880334073615,0.416360103566533,0.684390863353696,0.0699227151903296,-10.4730978484999,36.84,41.85,46.86,0.38
"437","South Carolina",2020,NA,NA,43.31056375,40.6734197896651,0.424171152375328,0.686005864765454,0.0342509164645189,-14.2659128960303,38.03,43.06,48.08,1.75
"438","South Dakota",1980,0,31.69,18.9673961333333,48.912125263571,0.437768165359478,0.928886257673507,NA,-1.47566499710653,NA,NA,NA,NA
"439","South Dakota",1984,0,36.53,NA,31.691806300217,0.474346856268573,0.925449982072427,0.0960473231433383,-28.8334253882326,NA,NA,NA,NA
"440","South Dakota",1988,0,46.51,39.7119340666667,36.5287997810405,0.455886697741126,0.920645697261373,0.147848970598297,-26.4745947204334,37.96,42.98,48.01,1.3
"441","South Dakota",1992,0,37.14,36.1954014666667,46.5061295692208,0.4483084106795,0.90883570589828,0.14146718818726,-6.34363288401264,36.31,41.33,46.36,0.31
"442","South Dakota",1996,0,43.03,41.37224,37.1409708137301,0.471736150762976,0.895710530535035,-0.114318725486177,-3.51817376150172,37.88,42.92,47.95,1.95
"443","South Dakota",2000,0,37.56,33.2132836,43.0271195024488,0.436297936037229,0.89214705680008,-0.58354237319363,-3.4617356234521,31.35,36.41,41.47,0.01
"444","South Dakota",2004,0,38.44,38.2871786,37.5642253904113,0.418431581119914,0.882193053961859,0.830309421270561,-22.7325472936013,35.08,40.18,45.28,0.72
"445","South Dakota",2008,0,44.75,42.2766410666667,38.4436459178548,0.503916167789033,0.872675579759837,0.515001009689636,-21.4674858003941,38.5,43.56,48.62,5.27
"446","South Dakota",2012,0,39.87,38.7048833333333,44.7474311146017,0.477992151405789,0.860501747911983,-0.335802777392673,-8.41154525819753,35.7,40.72,45.75,0.18
"447","South Dakota",2016,0,31.74,32.9808206666667,39.8661407583525,0.436456141445308,0.84996685963782,-0.270661006666186,-18.0231711171887,29.05,34.08,39.11,0
"448","South Dakota",2020,NA,NA,40.50861375,31.737428159949,0.428846715396132,0.845602655938616,0.0759916900739529,-29.7933222190098,33.64,38.71,43.77,0.1
"449","Tennessee",1980,0,48.41,52.78391,55.9407483069687,0.341023662789086,0.8378330143653,NA,12.9989853327066,NA,NA,NA,NA
"450","Tennessee",1984,0,41.57,NA,48.4077185191047,0.351636388615232,0.837077689132944,0.196871757325544,-0.291169226812791,NA,NA,NA,NA
"451","Tennessee",1988,0,41.55,39.4165006,41.5722494192441,0.365284164290639,0.833283911581652,-0.119910089784199,-16.2674730562567,38.38,43.39,48.4,1.47
"452","Tennessee",1992,1,47.08,44.5970756,41.5458517952636,0.339299333656545,0.8231479944916,0.0851122048380514,-16.3446294881589,42.54,47.56,52.58,42.58
"453","Tennessee",1996,1,48,45.9218906,47.0847930888039,0.392621642848288,0.808871841840047,-0.227996412905646,4.65142905563194,NA,NA,NA,NA
"454","Tennessee",2000,0,47.28,45.259625,47.9987117926409,0.349682450920247,0.811965666611556,0.18892013157684,2.40831421700486,43.39,48.4,53.4,55.17
"455","Tennessee",2004,0,42.53,41.5422115333333,47.2848947177534,0.364004783545613,0.805070338087392,-0.117992924856514,-3.86425846301454,39.52,44.53,49.53,3.91
"456","Tennessee",2008,0,41.83,40.6870641333333,42.5252911087962,0.412349477034362,0.79939482131078,-0.00783895162116051,-14.2737983825671,37.54,42.54,47.54,0.56
"457","Tennessee",2012,0,39.08,38.9337492,41.828538062713,0.416132218610237,0.792526160159333,-0.307886978091313,-15.0684162201813,35.22,40.24,45.25,0.12
"458","Tennessee",2016,0,34.72,37.6911186666667,39.0758149937952,0.380944508264618,0.787215487187049,0.048204716117915,-20.4028997261424,33.14,38.16,43.18,0.02
"459","Tennessee",2020,NA,NA,40.9738875,34.7163327986501,0.377373341298012,0.784048700472414,0.076461670870832,-26.0057008955645,34.61,39.67,44.73,0.18
"460","Texas",1980,0,41.42,41.2565640666667,51.1389568072175,0.315569978086172,0.866458695535732,NA,3.16853328827639,NA,NA,NA,NA
"461","Texas",1984,0,36.11,33.9790205333333,41.4200301389191,0.316750600911913,0.862146569069902,0.0776523862804491,-13.8619211226968,33.8,38.83,43.85,0.04
"462","Texas",1988,0,43.35,40.9370514666667,36.1139482926672,0.337198808427866,0.858688165385095,-0.0952912620627155,-27.4966647034379,38.56,43.6,48.63,3.49
"463","Texas",1992,0,37.08,36.5423614,43.3493692203095,0.325637305724352,0.846512093815798,0.0245066158905179,-12.6041887382748,35.64,40.65,45.66,0.13
"464","Texas",1996,0,43.83,40.3450696666667,37.078458334051,0.346515134401194,NA,-0.16256811515439,-3.48156277735944,NA,NA,NA,NA
"465","Texas",2000,0,37.98,29.776409,43.8317719370651,0.290152263077871,0.835001878058769,0.0186909774567522,-4.92696970798576,28.4,33.46,38.52,0
"466","Texas",2004,0,38.22,35.8820746,37.981958091571,0.305934126187502,0.828048091225056,-0.0491574844808816,-21.3166413765324,32.42,37.44,42.47,0.01
